Year,STATION,pH,250mLandCover_Natural,DissolvedOxygen,Population,Chloride,Nitrite,TotalSuspendedSolids,Nitrogen_Kjeldahl,TotalPhosphorus
2018,CC005,8.34,23.0,12.81,28711.0,88.7,0.004,2.0,0.52,0.027130749999999988
2018,6008300402,8.07,0.0,11.81,5456.0,117.0,0.011000000000000001,236.0,0.89,0.24205400000000113
2018,6009701302,8.45,0.0,11.95,6300.0,119.0,0.011000000000000001,23.0,0.92,0.07247699999999967
2018,6009400202,8.32,0.0,13.92,5532.0,566.0,0.022000000000000002,2.0,0.94,0.050311749999999926
2018,FB003WM,8.04,26.0,13.0,0.0,414.0,0.022000000000000002,2.0,0.72,0.041867699999999786
2018,6009700302,8.36,0.0,13.25,5388.0,268.0,0.022000000000000002,3.0,0.82,0.0585368999999993
2018,6009700702,8.39,0.0,12.12,9623.0,115.0,0.012,15.0,1.0,0.053179100000000284
2018,PT001WM,8.34,55.0,12.33,0.0,227.0,0.013000000000000001,2.0,0.66,0.037027149999999724
2018,6008500402,7.98,0.0,10.43,2418.0,307.0,0.055,64.0,1.03,0.12588554999999987
2018,6008500302,8.06,0.0,11.06,2005.0,288.0,0.022000000000000002,68.0,1.08,0.11306360000000197
2018,6008300202,8.03,0.0,11.17,6660.0,242.0,0.0139999999999999,22.0,1.13,0.07596549999999865
2018,6008301202,8.28,0.0,12.29,41243.0,268.0,0.055,36.0,1.07,0.08273244999999983
2018,6010402802,8.17,55.0,11.84,12631.0,134.0,0.016,2.0,0.35,0.025537199999999968
2018,6010700202,8.07,91.0,11.67,63067.0,230.0,0.019,2.0,0.73,0.09741194999999994
2018,CC005,8.14,23.0,11.93,28711.0,87.5,0.004,2.0,0.71,0.03550740000000018
2018,6010402302,8.29,52.0,11.89,10656.0,80.0,0.005,2.0,0.27,0.018738850000000033
2018,6010402702,8.34,679.0,11.89,35366.0,51.2,0.003,2.0,0.42,0.02557245
2018,6010402902,8.31,37.0,11.53,6999.0,41.2,0.002,2.0,0.34,0.022554250000000116
2018,6010403702,8.11,0.0,97.9,7264.0,125.0,0.013000000000000001,2.0,0.91,0.04190214999999997
2018,6010402602,8.14,87.0,11.32,21554.0,150.0,0.013000000000000001,2.0,0.79,0.03593980000000016
2018,6010402502,8.26,367.0,11.02,93083.0,60.6,0.0069999999999999,2.0,0.5,0.023022100000000184
2018,6009700302,7.98,0.0,9.37,5388.0,331.0,0.022000000000000002,189.0,2.12,0.26808549999999776
2018,6009701302,8.2,0.0,9.89,6300.0,138.0,0.026000000000000002,80.0,1.63,0.14785645000000047
2018,6009400202,7.86,0.0,9.54,5532.0,140.0,0.022000000000000002,303.0,3.55,0.47526574999999005
2018,FB003WM,7.81,26.0,9.67,0.0,71.9,0.022000000000000002,87.0,1.62,0.17813680000000062
2018,6008300402,8.04,0.0,9.38,5456.0,176.0,0.011000000000000001,27.0,0.75,0.06151829999999966
2018,PT001WM,8.05,55.0,9.85,0.0,132.0,0.011000000000000001,36.0,1.57,0.08732620000000077
2018,6009700702,8.06,0.0,9.69,9623.0,146.0,0.027000000000000003,22.0,0.68,0.061988899999999486
2018,6008500402,8.12,0.0,10.89,2418.0,460.0,0.055,11.0,0.84,0.06318200000000004
2018,6008500302,8.11,0.0,11.54,2005.0,317.0,0.022000000000000002,10.0,0.97,0.0588298999999995
2018,6008300202,8.01,0.0,9.72,6660.0,305.0,0.017,36.0,1.23,0.07957234999999997
2018,6008301202,8.36,0.0,12.61,41243.0,660.0,0.055,3.0,1.5,0.07916745000000006
2018,6010402502,8.33,367.0,8.67,93083.0,72.1,0.017,40.0,1.1,0.10239324999999981
2018,6010700202,8.15,91.0,10.81,63067.0,358.0,0.011000000000000001,12.0,1.04,0.045023150000000414
2018,6010402802,8.05,55.0,9.1,12631.0,142.0,0.0069999999999999,6.0,0.55,0.03128960000000017
2018,6010402902,8.36,37.0,8.88,6999.0,17.7,0.005,42.0,0.32,0.04168190000000027
2018,6010403702,8.09,0.0,8.8,7264.0,124.0,0.017,30.0,0.58,0.06713295000000015
2018,CC005,7.78,23.0,7.78,28711.0,126.0,0.013999999999999999,4.0,0.67,0.04533804999999985
2018,6010402602,8.09,87.0,8.19,21554.0,150.0,0.011000000000000001,13.0,0.92,0.05408125000000025
2018,6010402702,8.43,679.0,9.39,35366.0,36.9,0.0069999999999999,12.0,0.43,0.04418720000000003
2018,6010402302,8.3,52.0,8.98,10656.0,87.4,0.006,8.0,0.49,0.03454345
2018,FB003WM,7.79,26.0,8.53,0.0,528.0,0.102,14.0,1.41,0.08153660000000013
2018,6009700302,8.23,0.0,6.91,5388.0,672.0,0.052000000000000005,7.0,1.18,0.07013404999999999
2018,6009701302,8.4,0.0,7.32,6300.0,245.0,0.011000000000000001,17.0,0.87,0.06905259999999969
2018,6008300402,8.12,0.0,8.15,5456.0,151.0,0.011000000000000001,78.0,0.79,0.10062709999999879
2018,6009700702,8.36,0.0,7.3,9623.0,237.0,0.011000000000000001,9.0,0.96,0.06382515000000005
2018,6009400202,8.02,0.0,7.61,5532.0,337.0,0.11,6.0,1.81,0.09143445000000006
2018,PT001WM,7.97,55.0,8.58,0.0,402.0,0.062,5.0,1.1,0.054029249999999876
2018,6008300202,8.07,0.0,4.52,6660.0,422.0,0.012,18.0,1.51,0.08778770000000041
2018,6008500402,8.12,0.0,8.96,2418.0,453.0,0.055,9.0,1.16,0.07031155000000021
2018,6008500302,7.97,0.0,8.48,2005.0,301.0,0.052000000000000005,37.0,1.28,0.08647060000000127
2018,6008301202,8.31,0.0,12.94,41243.0,552.0,0.204,2.0,1.5,0.09793720000000115
2018,6010402302,8.34,52.0,10.14,10656.0,92.4,0.005,2.2,0.28,0.02629291666666671
2018,6010402602,8.05,87.0,8.33,21554.0,442.0,0.004,5.9,0.64,0.04608619999999992
2018,6010402702,8.56,679.0,10.72,35366.0,35.8,0.0069999999999999,7.4,0.28,0.03069225000000018
2018,6010402702,8.32,679.0,9.53,35366.0,51.7,0.006,31.0,1.05,0.08956224999999976
2018,6010700202,8.1,91.0,8.29,63067.0,196.0,0.011000000000000001,11.0,0.93,0.052674149999999864
2018,6010402902,8.34,37.0,9.27,6999.0,40.6,0.003,15.0,0.86,0.0629942499999995
2018,6010402602,8.19,87.0,8.92,21554.0,189.0,0.011000000000000001,12.0,0.95,0.05410339999999988
2018,CC005,8.08,23.0,8.64,28711.0,89.6,0.004,9.0,1.33,0.06700029999999965
2018,6010402802,8.01,55.0,9.02,12631.0,135.0,0.01,33.0,1.05,0.0786310499999991
2018,6010402502,8.42,367.0,9.55,93083.0,45.4,0.006,33.0,0.8,0.07557474999999958
2018,6010403702,8.09,0.0,8.65,7264.0,94.5,0.011000000000000001,13.0,1.05,0.06830555000000035
2018,6010402302,8.3,52.0,9.34,10656.0,93.1,0.008,19.0,0.66,0.045583800000000264
2018,FB003WM,8.07,26.0,7.08,0.0,354.0,0.022000000000000002,23.0,0.78,0.06934320000000135
2018,6009400202,8.02,0.0,8.49,5532.0,165.0,0.022000000000000002,2.0,1.08,0.06426804999999972
2018,6008300402,8.5,0.0,11.39,5456.0,119.0,0.011000000000000001,6.0,0.76,0.03847820000000069
2018,6009701302,8.42,0.0,9.25,6300.0,144.0,0.011000000000000001,12.0,0.75,0.05944715000000006
2018,6009700302,8.17,0.0,10.06,5388.0,162.0,0.022000000000000002,42.0,1.48,0.10798075000000201
2018,6009700702,8.4,0.0,9.83,9623.0,141.0,0.011000000000000001,19.0,0.73,0.04702314999999967
2018,PT001WM,8.03,55.0,8.54,0.0,345.0,0.011000000000000001,4.0,0.81,0.05168139999999969
2018,6008500302,7.94,0.0,8.05,2005.0,170.0,0.022000000000000002,30.0,0.91,0.08698395000000113
2018,6008300202,8.23,0.0,7.64,6660.0,261.0,0.011000000000000001,53.0,1.39,0.12365854999999948
2018,6008500402,8.13,0.0,7.51,2418.0,174.0,0.055,122.0,1.38,0.2027067000000011
2018,6008301202,8.22,0.0,10.24,41243.0,336.0,0.071,3.0,1.1,0.08531200000000015
2018,6010402702,8.4,679.0,9.03,35366.0,47.3,0.009000000000000001,58.9,0.5,0.06210864999999937
2018,6010402302,8.31,52.0,8.8,10656.0,49.7,0.018000000000000002,198.0,0.69,0.16765459999999963
2018,6010402602,8.16,87.0,8.28,21554.0,165.0,0.011000000000000001,29.3,0.64,0.08331920000000068
2018,6010402702,8.31,679.0,8.43,35366.0,42.2,0.011000000000000001,43.3,0.43,0.0634472999999993
2018,6010402302,8.2,52.0,8.64,10656.0,69.5,0.037000000000000005,130.0,0.57,0.1478350999999976
2018,6010402602,8.11,87.0,7.89,21554.0,182.0,0.016,19.6,0.64,0.07629959999999944
2018,6010700202,8.29,91.0,9.19,63067.0,97.9,0.011000000000000001,8.0,0.95,0.04871959999999997
2018,6010402702,8.59,679.0,9.92,35366.0,46.3,0.002,21.0,0.59,0.04935655000000006
2018,6010402802,8.3,55.0,9.42,12631.0,129.0,0.004,6.0,0.65,0.0449241499999998
2018,6010403702,8.38,0.0,9.45,7264.0,84.8,0.011000000000000001,2.0,0.97,0.05153034999999983
2018,6010402302,8.73,52.0,10.11,10656.0,94.4,0.004,7.0,0.44,0.03361795000000012
2018,6010402902,8.37,37.0,9.61,6999.0,34.0,0.002,9.0,0.55,0.03904680000000005
2018,6010402502,8.86,367.0,9.98,93083.0,47.9,0.004,6.0,0.77,0.05522919999999971
2018,6010402602,8.47,87.0,9.1,21554.0,128.0,0.011000000000000001,12.0,1.16,0.05537660000000021
2018,CC005,8.36,23.0,8.8,28711.0,82.7,0.004,8.0,1.1,0.05696074999999935
2018,6009700302,8.4,0.0,7.04,5388.0,39.6,0.022000000000000002,254.0,1.48,0.28878775000000056
2018,6009700702,8.34,0.0,7.42,9623.0,102.0,0.011000000000000001,78.0,1.3,0.11626780000000028
2018,6009400202,8.3,0.0,7.57,5532.0,130.0,0.022000000000000002,287.0,2.23,0.36667125000000206
2018,6008300402,8.39,0.0,7.37,5456.0,82.6,0.011000000000000001,60.0,1.27,0.13274725000000098
2018,6009701302,8.41,0.0,7.72,6300.0,103.0,0.011000000000000001,138.0,1.14,0.18923485000000376
2018,FB003WM,8.35,26.0,7.37,0.0,47.0,0.013999999999999999,277.0,1.96,0.3139137999999993
2018,PT001WM,8.3,55.0,7.34,0.0,43.8,0.011000000000000001,104.0,1.44,0.15553249999999988
2018,6008300202,8.15,0.0,8.21,6660.0,148.0,0.011000000000000001,84.0,1.26,0.11938960000000012
2018,6008301202,8.42,0.0,8.9,41243.0,251.0,0.3279999999999999,6.0,1.22,0.11311685000000142
2018,CC005,7.73,23.0,6.69,28711.0,133.0,0.004,4.0,0.71,0.060964399999999384
2018,6010402802,8.06,55.0,7.55,12631.0,140.0,0.011000000000000001,10.0,0.91,0.055049850000000324
2018,6010402602,8.04,87.0,7.74,21554.0,134.0,0.011000000000000001,9.0,0.88,0.05435890000000025
2018,6010402702,8.09,679.0,7.06,35366.0,36.1,0.031,14.0,0.77,0.09743430000000176
2018,6010402302,8.11,52.0,8.09,10656.0,106.0,0.004,4.0,0.36,0.030171149999999848
2018,6010402902,8.28,37.0,7.66,6999.0,19.6,0.002,2.0,0.28,0.0328593500000001
2018,6010402502,8.22,367.0,8.01,93083.0,42.7,0.03,4.0,0.67,0.058733549999999954
2018,6010403702,8.11,0.0,7.21,7264.0,109.0,0.011000000000000001,2.0,0.97,0.05527360000000002
2018,6010700202,7.75,91.0,6.61,63067.0,183.0,0.011000000000000001,7.0,0.73,0.05692219999999962
2018,6009700302,8.25,0.0,8.03,5388.0,218.0,0.022000000000000002,7.0,0.98,0.06615409999999927
2018,6009700702,8.28,0.0,8.01,9623.0,118.0,0.011000000000000001,6.0,0.78,0.04948785000000022
2018,FB003WM,7.66,26.0,5.73,0.0,169.0,0.011000000000000001,6.0,0.68,0.056087549999999826
2018,6009400202,8.13,0.0,7.38,5532.0,122.0,0.016,5.0,0.46,0.03489175000000001
2018,6008300402,8.18,0.0,6.9,5456.0,141.0,0.011000000000000001,2.0,0.47,0.03642590000000019
2018,6008300202,7.92,0.0,9.28,6660.0,176.0,0.011000000000000001,17.0,1.19,0.07439490000000007
2018,6008500302,7.75,0.0,10.08,2005.0,162.0,0.0139999999999999,5.0,0.88,0.06778189999999984
2018,6009701302,8.35,0.0,7.38,6300.0,118.0,0.011000000000000001,11.0,0.6,0.0499948999999994
2018,6008500402,7.84,0.0,9.48,2418.0,255.0,0.022000000000000002,3.0,0.91,0.06492889999999947
2018,PT001WM,7.89,55.0,6.68,0.0,244.0,0.011000000000000001,4.0,0.85,0.05702344999999939
2018,6008301202,7.96,0.0,11.3,41243.0,295.0,0.083,2.0,1.19,0.08661275000000043
2018,6010700202,6.69,91.0,11.08,63067.0,173.0,0.011000000000000001,2.0,0.84,0.04129220000000001
2018,6010403702,6.87,0.0,12.46,7264.0,97.0,0.004,2.0,0.58,0.035999649999999966
2018,CC005,7.2,23.0,11.3,28711.0,94.5,0.004,2.0,0.61,0.034612399999999925
2018,6010402902,7.71,37.0,12.29,6999.0,25.2,0.002,2.0,0.31,0.02976896666666661
2018,6010402702,7.63,679.0,13.98,35366.0,36.5,0.036000000000000004,2.0,0.63,0.07720585000000045
2018,6010402802,7.27,55.0,11.94,12631.0,132.0,0.011000000000000001,2.0,0.51,0.030585799999999823
2018,6010402502,7.67,367.0,14.51,93083.0,50.9,0.015,2.0,0.54,0.029008550000000095
2018,6010402302,6.99,52.0,12.64,10656.0,92.4,0.005,2.0,0.3,0.02429625000000002
2018,6010402602,7.11,87.0,12.17,21554.0,108.0,0.011000000000000001,3.0,0.74,0.03314200000000016
2018,6009701302,7.14,0.0,12.64,6300.0,110.0,0.011000000000000001,2.0,0.68,0.033866850000000094
2018,6008300402,7.13,0.0,12.04,5456.0,213.0,0.011000000000000001,2.0,0.71,0.048095500000000305
2018,6009700302,7.0,0.0,12.37,5388.0,220.0,0.022000000000000002,4.0,1.01,0.0629521499999998
2018,6009700702,7.24,0.0,12.48,9623.0,94.0,0.011000000000000001,2.0,0.59,0.03116665000000002
2018,PT001WM,6.78,55.0,10.81,0.0,274.0,0.034,43.0,3.91,0.11299984999999999
2018,6009400202,7.08,0.0,12.21,5532.0,424.0,0.0139999999999999,2.0,0.66,0.04174639999999994
2018,FB003WM,6.79,26.0,11.15,0.0,76.6,0.027999999999999997,76.0,2.99,0.20091475000000156
2018,6008500302,6.62,0.0,11.85,2005.0,190.0,0.013000000000000001,3.0,0.79,0.06553150000000015
2018,6008300202,7.17,0.0,12.2,6660.0,173.0,0.011000000000000001,5.0,0.92,0.04042690000000028
2018,6008500402,6.38,0.0,11.26,2418.0,467.0,0.032,3.0,0.89,0.06762009999999971
2018,6008301202,7.18,0.0,14.5,41243.0,481.0,0.073,5.0,1.27,0.08264950000000054
2018,6010402702,7.59,679.0,13.99,35366.0,63.8,0.006,3.0,0.45,0.028333399999999787
2018,6010402502,7.7,367.0,13.75,93083.0,73.2,0.006,2.0,0.43,0.025720349999999857
2018,6010700202,7.4,91.0,13.39,63067.0,150.0,0.015,4.0,0.93,0.056188050000000316
2018,6010403702,7.29,0.0,13.82,7264.0,121.0,0.009000000000000001,2.0,0.75,0.032581400000000274
2018,6010402802,7.26,55.0,13.2,12631.0,146.0,0.012,2.0,0.6,0.031118299999999998
2018,6010402902,7.63,37.0,13.59,6999.0,71.7,0.002,2.0,0.48,0.031198149999999713
2018,6010402602,7.26,87.0,13.33,21554.0,187.0,0.009000000000000001,4.0,0.64,0.034180200000000126
2018,CC005,7.81,23.0,13.53,28711.0,111.0,0.004,2.0,0.77,0.04339709999999988
2018,6010402302,7.4,52.0,13.61,10656.0,92.7,0.004,7.0,0.49,0.037817199999999926
2018,6009701302,7.63,0.0,13.95,6300.0,142.0,0.011000000000000001,2.0,0.57,0.031065049999999917
2018,PT001WM,7.42,55.0,13.57,0.0,261.0,0.016,2.0,0.58,0.04159399999999974
2018,6009400202,7.33,0.0,12.88,5532.0,392.0,0.0279999999999999,4.0,0.68,0.04766610000000004
2018,6009700302,7.07,0.0,14.14,5388.0,355.0,0.0139999999999999,2.0,0.65,0.04169249999999993
2018,6008300402,7.69,0.0,13.71,5456.0,189.0,0.011000000000000001,2.0,0.54,0.040310350000000224
2018,6009700702,7.29,0.0,14.22,9623.0,134.0,0.011000000000000001,2.0,0.42,0.02996614999999975
2018,6008500302,7.03,0.0,13.02,2005.0,270.0,0.02,8.0,0.63,0.053263649999999725
2018,6008500402,7.19,0.0,13.64,2418.0,667.0,0.022000000000000002,6.0,0.48,0.041755650000000276
2018,6008300202,-99.0,0.0,14.13,6660.0,153.0,0.011000000000000001,6.0,0.61,0.039147200000000215
2018,6008301202,7.22,0.0,14.84,41243.0,647.0,0.05,2.0,1.26,0.08643229999999998
2018,6010402802,6.7,55.0,13.53,12631.0,140.0,0.009000000000000001,2.0,0.71,0.03631540000000011
2018,6010402502,6.78,367.0,14.39,93083.0,76.5,0.0069999999999999,6.0,0.72,0.03935775000000014
2018,6010700202,6.57,91.0,14.09,63067.0,157.0,0.017,2.0,1.0,0.055158150000000294
2018,6010402902,6.93,37.0,13.93,6999.0,59.5,0.002,17.0,0.61,0.04931204999999965
2018,6010403702,6.84,0.0,14.01,7264.0,138.0,0.012,3.0,0.53,0.030012799999999965
2018,6010402702,6.79,679.0,14.3,35366.0,56.0,0.004,25.0,0.44,0.05318459999999983
2018,6010400802,6.85,20.0,14.04,6999.0,72.6,0.002,4.0,0.46,0.030775299999999863
2018,CC005,6.76,23.0,14.12,28711.0,77.1,0.0069999999999999,2.0,0.6,0.030086350000000137
2018,6010402602,6.65,87.0,13.98,21554.0,125.0,0.017,3.0,0.75,0.045515099999999975
2018,6010402302,6.83,52.0,14.1,10656.0,78.4,0.004,2.0,0.63,0.03305330000000008
2018,6009701802,6.88,0.0,13.61,11854.0,91.4,0.009000000000000001,2.0,0.7,0.04592675000000003
2018,6009700302,6.81,0.0,14.62,5388.0,301.0,0.017,2.0,0.71,0.05594919999999997
2018,6008300402,6.95,0.0,14.28,5456.0,146.0,0.011000000000000001,155.0,0.64,0.0974188500000007
2018,6008000702,6.93,0.0,14.72,7940.0,285.0,0.027000000000000003,2.0,0.28,0.030951716666666608
2018,6009700702,6.96,0.0,14.6,9623.0,139.0,0.0069999999999999,2.0,0.84,0.04044770000000005
2018,6009400202,6.64,0.0,13.64,5532.0,699.0,0.037000000000000005,2.0,0.63,0.04999944999999999
2018,FB003WM,6.52,26.0,12.38,0.0,460.0,0.013999999999999999,2.0,0.66,0.0489034999999999
2018,6009701302,7.0,0.0,14.67,6300.0,148.0,0.006,10.0,0.76,0.051077699999999504
2018,PT001WM,6.88,55.0,13.89,0.0,207.0,0.018000000000000002,2.0,1.31,0.05732900000000026
2018,6008500302,6.73,0.0,13.55,2005.0,277.0,0.0139999999999999,54.0,1.29,0.09174695000000016
2018,6008300202,7.06,0.0,14.88,6660.0,203.0,0.012,2.0,1.32,0.05628945000000041
2018,6008500402,6.41,0.0,13.23,2418.0,589.0,0.021,2.0,0.88,0.06437634999999975
2018,6008300902,6.99,0.0,13.22,5761.0,70.5,0.008,2.0,0.45,0.034058449999999775
2018,6008310302,6.52,0.0,14.3,8607.0,262.0,0.012,2.0,0.84,0.04789259999999994
2018,6008310402,6.79,0.0,13.96,7011.0,66.5,0.006,2.0,0.83,0.05253984999999976
2018,6008301202,6.44,0.0,13.36,41243.0,1790.0,0.046,5.0,1.94,0.09446329999999921
2018,6008301802,7.06,0.0,13.88,7011.0,60.1,0.005,2.0,0.58,0.03604490000000015
2019,6009701802,6.43,0.0,13.61,4649.0,84.9,0.012,5.0,0.67,0.04642094999999984
2019,FB003WM,6.55,21.0,10.77,0.0,791.0,0.024,5.0,0.8,0.058446899999999524
2019,6008500302,6.44,0.0,12.62,1969.0,333.0,0.0139999999999999,118.0,1.56,0.1926653999999991
2019,6008500402,6.21,0.0,12.17,7466.0,2580.0,0.055,15.0,1.19,0.10558365000000038
2019,6008310302,6.51,0.0,13.43,4013.0,983.0,0.022000000000000002,51.0,1.47,0.2176903499999995
2019,6008310402,6.88,0.0,12.39,7842.0,110.0,0.01,11.0,1.67,0.08414125000000011
2019,6008301202,6.27,0.0,13.47,0.0,2940.0,0.0559999999999999,108.0,3.88,0.22635099999999794
2019,6008301802,7.33,0.0,13.16,7842.0,264.0,0.018000000000000002,14.0,1.02,0.06002570000000016
2019,6008300902,9.85,0.0,12.31,5872.0,101.0,0.0069999999999999,35.0,1.76,0.19038565000000127
2019,6010402602,7.12,75.0,14.1,21554.0,324.0,0.015,13.0,1.51,0.06722190000000078
2019,6010402802,7.11,42.0,14.01,12631.0,208.0,0.016,14.0,1.17,0.05975020000000059
2019,6010403702,7.05,0.0,13.23,7487.0,388.0,0.026000000000000002,6.0,1.81,0.07071320000000023
2019,6010402302,7.24,45.0,14.22,10656.0,157.0,0.012,81.0,1.03,0.11610019999999988
2019,6010700202,6.83,71.0,13.75,63067.0,558.0,0.026000000000000002,11.0,1.18,0.061050800000000356
2019,6009701802,7.2,0.0,13.23,4649.0,120.0,0.018000000000000002,7.0,1.57,0.06393765000000025
2019,6010402902,7.39,35.0,14.16,6999.0,128.0,0.013999999999999999,40.0,1.93,0.09748485000000076
2019,6010400802,7.11,20.0,13.24,6999.0,138.0,0.013999999999999999,39.0,2.42,0.09873370000000001
2019,CC005,6.88,18.0,13.98,28711.0,134.0,0.013000000000000001,4.0,1.25,0.051598500000000345
2019,6010402702,7.14,613.0,13.87,35366.0,124.0,0.017,14.0,1.19,0.06756935000000044
2019,6010402502,7.08,329.0,14.16,93083.0,154.0,0.018000000000000002,18.0,1.03,0.06056905000000034
2019,6008000702,6.94,0.0,14.13,1778.0,1090.0,0.057,19.0,3.37,0.09536434999999953
2019,6009700702,7.23,0.0,13.92,10353.0,418.0,0.025,15.0,1.5,0.07946739999999977
2019,6008300402,7.35,0.0,13.64,5689.0,247.0,0.0139999999999999,10.0,1.54,0.06502565000000027
2019,6009700302,7.09,0.0,14.96,5203.0,1060.0,0.04,16.0,3.6,0.08903959999999905
2019,PT001WM,7.19,50.0,14.62,0.0,386.0,0.019,42.0,1.55,0.09290715000000026
2019,6009701302,7.28,0.0,14.46,6291.0,452.0,0.023,14.0,1.82,0.09557035000000066
2019,6009400202,6.84,0.0,14.5,5489.0,1320.0,0.055,3.0,1.83,0.07081374999999983
2019,FB003WM,7.22,21.0,13.93,0.0,308.0,0.011000000000000001,6.0,0.97,0.053093749999999926
2019,6008301802,7.6,0.0,12.89,7842.0,71.4,0.01,7.0,0.74,0.04436564999999974
2019,6008300902,7.91,0.0,13.19,5872.0,106.0,0.009000000000000001,4.0,0.92,0.048503049999999964
2019,6008301202,7.45,0.0,14.42,0.0,2590.0,0.07200000000000001,15.0,3.65,0.11709329999999887
2019,6008500402,6.8,0.0,13.5,7466.0,3220.0,0.055,4.0,1.84,0.06287420000000023
2019,6010400802,8.35,20.0,14.32,6999.0,45.1,0.004,9.0,0.88,0.06218694999999999
2019,6010402502,8.21,329.0,14.38,93083.0,64.7,0.01,95.0,1.57,0.15760189999999946
2019,6010700202,8.3,71.0,14.08,63067.0,163.0,0.011000000000000001,16.0,0.9,0.05308999999999933
2019,6010402802,8.31,42.0,14.35,12631.0,99.3,0.011000000000000001,23.0,0.68,0.06492854999999947
2019,6010403702,8.28,0.0,14.45,7487.0,114.0,0.013000000000000001,8.0,1.14,0.0585637000000006
2019,6010402302,8.18,45.0,14.61,10656.0,97.1,0.004,11.0,0.5,0.04040879999999996
2019,6010402602,8.29,75.0,14.48,21554.0,75.7,0.011000000000000001,35.0,0.62,0.06975469999999989
2019,6009701802,8.57,0.0,14.52,4649.0,89.1,0.015,13.0,2.83,0.11062579999999898
2019,6010402702,8.3,613.0,14.44,35366.0,52.0,0.006,48.0,1.04,0.1117339500000001
2019,6010402902,8.68,35.0,15.63,6999.0,37.0,0.004,18.0,0.7,0.06639270000000075
2019,CC005,8.31,18.0,14.47,28711.0,73.0,0.011000000000000001,19.0,0.86,0.06031454999999958
2019,6009700302,7.98,0.0,15.11,5203.0,427.0,0.017,6.0,0.98,0.050592100000000306
2019,FB003WM,8.18,21.0,13.89,0.0,422.0,0.012,28.0,0.76,0.051819049999999506
2019,PT001WM,7.97,50.0,14.94,0.0,271.0,0.011000000000000001,5.0,0.91,0.04606555000000014
2019,6009701302,8.33,0.0,14.88,6291.0,155.0,0.011000000000000001,27.0,1.01,0.07521414999999938
2019,6009400202,8.05,0.0,14.73,5489.0,668.0,0.026000000000000002,3.0,0.63,0.04470690000000009
2019,6008000702,8.2,0.0,15.13,1778.0,414.0,0.022000000000000002,4.0,1.01,0.046361799999999787
2019,6008300402,7.82,0.0,13.98,5689.0,199.0,0.011000000000000001,64.0,0.89,0.10981390000000074
2019,6009700702,8.16,0.0,14.49,10353.0,141.0,0.011000000000000001,21.0,1.07,0.07156404999999966
2019,6008500402,7.89,0.0,15.84,7466.0,1240.0,0.055,10.0,0.73,0.05847254999999959
2019,6008500302,8.25,0.0,15.65,1969.0,509.0,0.016,3.0,0.5,0.03639464999999979
2019,6008300202,8.02,0.0,13.99,6405.0,339.0,0.013000000000000001,23.0,0.93,0.06862344999999927
2019,6008301802,8.14,0.0,13.32,7842.0,50.5,0.005,12.0,0.54,0.04809114999999998
2019,6008300902,8.02,0.0,12.58,5872.0,47.4,0.0069999999999999,11.0,0.49,0.044871600000000254
2019,6008301202,7.88,0.0,16.76,0.0,1330.0,0.055,4.0,1.45,0.046528250000000125
2019,6008310302,8.23,0.0,15.63,4013.0,265.0,0.022000000000000002,7.0,1.31,0.05762215000000006
2019,6008310402,7.8,0.0,13.26,7842.0,55.7,0.006,16.0,0.77,0.0690945999999994
2019,6010402802,6.49,42.0,11.79,12631.0,128.0,0.011000000000000001,18.0,1.0,0.04869339999999921
2019,6010700202,6.91,71.0,11.12,63067.0,142.0,0.013000000000000001,16.0,0.75,0.05098569999999992
2019,6010402702,6.92,613.0,11.65,35366.0,68.8,0.005,31.0,0.87,0.07418714999999966
2019,CC005,6.84,18.0,11.29,28711.0,102.0,0.0069999999999999,13.0,0.84,0.0398684500000005
2019,6010402502,6.99,329.0,11.4,93083.0,66.7,0.005,30.0,0.94,0.07098624999999956
2019,6010402302,7.14,45.0,11.59,10656.0,83.2,0.004,7.0,0.66,0.04356770000000018
2019,6010403702,6.78,0.0,11.6,7487.0,102.0,0.011000000000000001,2.0,0.89,0.04315530000000017
2019,6010402902,6.85,35.0,11.74,6999.0,60.6,0.003,7.0,0.88,0.04702389999999996
2019,6010402602,6.04,75.0,11.42,21554.0,119.0,0.011000000000000001,14.0,0.93,0.046775199999999996
2019,6009701302,6.93,0.0,11.81,6291.0,123.0,0.011000000000000001,47.0,0.98,0.09113054999999923
2019,FB003WM,6.79,21.0,12.14,0.0,289.0,0.011000000000000001,22.0,0.85,0.04821314999999943
2019,6008300202,7.3,0.0,15.74,6405.0,173.0,0.021,36.0,1.23,0.07666145000000024
2019,6009400202,6.89,0.0,11.73,5489.0,205.0,0.036000000000000004,30.0,1.27,0.07969320000000073
2019,6008500302,7.72,0.0,17.42,1969.0,307.0,0.017,39.0,0.97,0.08171435000000085
2019,PT001WM,6.92,50.0,12.13,0.0,172.0,0.012,5.0,0.91,0.04832865000000022
2019,6009700702,6.87,0.0,11.8,10353.0,103.0,0.015,37.0,1.15,0.08667035000000001
2019,6009700302,6.88,0.0,12.01,5203.0,259.0,0.0279999999999999,49.0,1.17,0.08497215000000032
2019,6008500402,7.65,0.0,16.25,7466.0,480.0,0.055,8.0,1.03,0.061030799999999344
2019,6008300402,7.06,0.0,11.38,5689.0,128.0,0.013000000000000001,136.0,1.65,0.2693010500000015
2019,6008301202,7.19,0.0,13.92,0.0,710.0,0.055,7.0,1.12,0.05764959999999975
