Unnamed: 0,STATION,DATE,"Nitrogen, Total Kjeldahl (TKN)",pH (lab),"Phosphorus, Total",Nitrates (Nitrate + Nitrite),"Conductivity, Specific","Solids, Suspended (TSS)","Chloride, Total",Nitrite,"Oxygen, Dissolved",pH (field),"Conductivity, Specific (Field)","Depth, Sample (Field)","Oxygen, Dissolved (% Saturation)","Conductivity, Ambient",Chloride (Field),Nitrate,"Carbon, Dissolved Organic (DOC)","Conductivity, Estimated",Nitrogen; total,Nitrogen; nitrite,Nitrogen; nitrate+nitrite,"Carbon, Dissolved Inorganic (DIC)",Conductivity (Calculated),LATITUDE,LONGITUDE,Phosphorus,Nitrogen
4482,6010402702,2-23-2011,0.41,8.15,0.052,0.635,650.0,53.9,45.1,0.006,17.24,8.35,659.0,605.0,114.7,,,0.629,,687.0,,,,,,43.871484264,-79.06518285622,,
4483,6010402702,2-24-2020,0.67,8.1,0.118,,709.0,23.0,80.8,0.004,14.02,8.28,719.0,80.0,97.1,,,0.48,,,,,,,,43.871484264,-79.06518285622,,
4484,6010402702,2-25-2019,1.19,8.3,0.0642,,787.0,14.0,124.0,0.017,13.87,7.14,792.0,400.0,95.3,,,0.67,,,,,,,,43.871484264,-79.06518285622,,
4485,6010402702,2-26-2013,0.37,8.26,0.044,0.528,605.0,27.4,44.9,0.005,19.02,7.93,596.0,765.0,130.8,,,0.523,,651.0,,,,,,43.871484264,-79.06518285622,,
4486,6010402702,3-14-2016,1.11,8.4,0.311,,634.0,252.0,53.8,0.011,12.41,8.18,387.0,310.0,95.5,,,0.55,,,,,,,,43.871484264,-79.06518285622,,
4487,6010402702,3-19-2018,0.37,8.4,0.0281,,626.0,15.0,54.6,0.005,14.46,8.52,646.0,120.0,99.7,,,0.44,,,,,,,,43.871484264,-79.06518285622,,
4488,6010402702,3-20-2012,0.43,8.34,0.047,0.442,576.0,25.8,39.5,0.004,15.24,8.25,428.0,200.0,129.8,,,0.438,,633.0,,,,,,43.871484264,-79.06518285622,,
4489,6010402702,3-23-2011,0.4,8.27,0.044,0.815,602.0,30.0,46.0,0.005,17.06,8.49,589.0,295.0,121.3,,,0.81,,640.0,,,,,,43.871484264,-79.06518285622,,
4490,6010402702,3-23-2015,0.5,8.2,0.059,0.478,616.0,31.8,62.5,0.006,-99.0,7.96,386.0,225.0,-99.0,,,0.472,,683.0,,,,,,43.871484264,-79.06518285622,,
4491,6010402702,3-25-2019,1.04,8.2,0.0905,,558.0,48.0,52.0,0.006,14.44,8.3,550.0,150.0,103.2,,,0.39,,,,,,,,43.871484264,-79.06518285622,,
4492,6010402702,3-26-2013,0.67,8.25,0.086,0.488,523.0,39.6,47.9,0.007,17.83,6.9,525.0,385.0,129.5,,,0.481,,585.0,,,,,,43.871484264,-79.06518285622,,
4493,6010402702,4-18-2013,0.44,8.31,0.049,0.489,566.0,27.9,40.8,0.003,,8.01,568.0,390.0,,,,0.486,,635.0,,,,,,43.871484264,-79.06518285622,,
4494,6010402702,4-18-2016,0.28,8.5,0.0139,,621.0,2.0,43.1,0.011,12.86,8.48,611.0,210.0,112.0,,,0.29,,,,,,,,43.871484264,-79.06518285622,,
4495,6010402702,4-19-2011,0.28,8.33,0.027,0.536,615.0,13.3,43.7,0.003,17.64,8.48,603.0,420.0,135.5,,,0.533,,655.0,,,,,,43.871484264,-79.06518285622,,
4496,6010402702,4-20-2015,4.67,7.9,1.54,0.638,461.0,2310.0,51.6,0.027,15.36,7.82,977.0,1100.0,123.3,,,0.611,,717.0,,,,,,43.871484264,-79.06518285622,,
4497,6010402702,4-22-2014,0.48,8.3,0.046,0.438,619.0,26.2,60.6,0.005,13.33,8.13,620.0,390.0,115.0,,,0.433,,714.0,,,,,,43.871484264,-79.06518285622,,
4498,6010402702,4-23-2018,0.7,8.4,0.074,,603.0,48.0,60.7,0.002,13.0,8.3,606.0,255.0,103.0,,,0.68,,,,,,,,43.871484264,-79.06518285622,,
4499,6010402702,4-23-2019,0.87,8.2,0.0508,,663.0,31.0,68.8,0.005,11.65,6.92,677.0,230.0,99.6,,,0.62,,,,,,,,43.871484264,-79.06518285622,,
4500,6010402702,4-24-2017,0.26,8.4,0.0284,,665.0,5.0,58.7,0.011,,,,,,,,0.26,,,,,,,,43.871484264,-79.06518285622,,
4501,6010402702,4-25-2012,0.26,8.39,0.015,0.246,562.0,9.8,34.7,0.001,16.39,8.39,554.0,240.0,132.8,,,0.245,,608.0,,,,,,43.871484264,-79.06518285622,,
4502,6010402702,5-13-2019,0.63,8.3,0.0727,,658.0,35.0,66.5,0.004,14.06,8.76,659.0,160.0,119.1,,,0.38,,,,,,,,43.871484264,-79.06518285622,,
4503,6010402702,5-14-2018,0.42,8.3,0.01,,623.0,2.0,51.2,0.003,11.89,8.34,600.0,100.0,111.7,,,0.2,,,,,,,,43.871484264,-79.06518285622,,
4504,6010402702,5-15-2017,0.39,8.4,0.0118,,596.0,4.0,45.3,0.011,,,,,,,,0.18,,,,,,,,43.871484264,-79.06518285622,,
4505,6010402702,5-16-2016,0.4,8.4,0.01,,569.0,12.0,33.5,0.011,12.55,8.43,567.0,240.0,107.8,,,0.22,,,,,,,,43.871484264,-79.06518285622,,
4506,6010402702,5-18-2011,0.44,8.35,0.042,0.27,611.0,19.6,41.1,0.003,12.28,8.34,594.0,220.0,113.3,,,0.267,,643.0,,,,,,43.871484264,-79.06518285622,,
4507,6010402702,5-19-2015,0.25,8.4,0.021,0.133,522.0,8.9,34.4,0.003,15.62,8.25,544.0,270.0,159.9,,,0.13,,602.0,,,,,,43.871484264,-79.06518285622,,
4508,6010402702,5-20-2014,0.26,8.4,0.01,0.097,596.0,5.2,43.7,0.004,13.94,8.3,586.0,295.0,128.0,,,0.093,,663.0,,,,,,43.871484264,-79.06518285622,,
4509,6010402702,5-22-2013,1.09,8.33,0.154,0.201,496.0,101.0,30.3,0.006,11.71,8.09,493.0,410.0,118.1,,,0.195,,543.0,,,,,,43.871484264,-79.06518285622,,
4510,6010402702,5-23-2012,0.31,8.4,0.011,0.154,503.0,6.2,24.2,0.003,11.18,8.25,508.0,330.0,117.6,,,0.151,,547.0,,,,,,43.871484264,-79.06518285622,,
4511,6010402702,5-25-2020,3.39,8.2,0.564,,517.0,470.0,45.3,0.014,9.04,7.96,499.2,150.0,94.0,,,0.37,6.0,,,,,,,43.871484264,-79.06518285622,,
4512,6010402702,6-1-2015,0.55,8.4,0.054,0.39,600.0,35.0,56.9,0.008,14.05,8.11,616.0,300.0,132.7,,,0.382,,684.0,,,,,,43.871484264,-79.06518285622,,
4513,6010402702,6-11-2020,0.39,8.3,0.025,0.19,561.0,12.1,46.8,0.005,9.21,8.11,558.0,255.0,100.0,,,0.18,,,,,,,569.0,43.871484264,-79.06518285622,,
4514,6010402702,6-16-2014,0.3,8.1,0.03,0.228,526.0,13.8,72.0,0.004,11.52,8.17,535.0,190.0,113.4,,,0.224,,828.0,,,,,,43.871484264,-79.06518285622,,
4515,6010402702,6-17-2019,0.3,8.3,0.02,,631.0,7.0,53.3,0.004,10.86,8.4,622.0,165.0,108.8,,,0.29,,,,,,,,43.871484264,-79.06518285622,,
4516,6010402702,6-18-2018,0.43,8.3,0.0306,,530.0,12.0,36.9,0.007,9.39,8.43,523.0,80.0,105.9,,,0.19,,,,,,,,43.871484264,-79.06518285622,,
4517,6010402702,6-19-2013,0.41,8.44,0.019,0.255,568.0,8.2,37.9,0.003,14.78,8.03,558.0,245.0,144.2,,,0.252,,623.0,,,,,,43.871484264,-79.06518285622,,
4518,6010402702,6-19-2017,0.25,8.4,0.0153,,577.0,6.0,37.7,0.011,,,,,,,,0.17,,,,,,,,43.871484264,-79.06518285622,,
4519,6010402702,6-20-2016,0.2,8.5,0.0198,,494.0,4.0,21.9,0.011,-99.0,8.4,512.0,210.0,-99.0,,,0.21,,,,,,,,43.871484264,-79.06518285622,,
4520,6010402702,6-22-2011,0.38,8.37,0.045,0.281,502.0,33.0,23.8,0.005,10.58,8.17,520.0,230.0,111.3,,,0.276,,546.0,,,,,,43.871484264,-79.06518285622,,
4521,6010402702,6-22-2015,0.22,8.5,0.0106,,558.0,4.0,36.8,0.003,13.94,8.21,526.0,220.0,149.4,,,0.18,,,,,,,,43.871484264,-79.06518285622,,
4522,6010402702,6-22-2020,0.24,8.3,0.029,,543.0,10.0,36.6,0.011,9.75,8.31,525.0,195.0,111.4,,,0.2,1.9,,,,,,,43.871484264,-79.06518285622,,
4523,6010402702,6-26-2017,0.53,8.3,0.092,0.28,581.0,65.7,47.2,0.006,9.17,8.33,573.0,650.0,94.4,,,0.28,,,,,,,667.0,43.871484264,-79.06518285622,,
4524,6010402702,6-27-2012,0.21,8.49,0.008,0.109,496.0,7.2,23.8,0.003,12.22,8.35,487.0,270.0,124.8,,,0.106,,532.0,,,,,,43.871484264,-79.06518285622,,
4525,6010402702,6-6-2019,0.4,8.4,,0.2,609.0,19.0,54.7,0.003,10.88,8.5,628.0,190.0,112.6,,,0.2,,,,,,,698.0,43.871484264,-79.06518285622,,
4526,6010402702,7-14-2017,0.51,8.3,0.056,0.24,540.0,47.8,41.2,0.007,10.91,8.45,623.0,225.0,103.1,,,0.23,,,,,,,650.0,43.871484264,-79.06518285622,,
4527,6010402702,7-17-2017,0.66,8.4,0.0677,,598.0,40.0,38.8,0.011,,,,,,,,0.25,,,,,,,,43.871484264,-79.06518285622,,
4528,6010402702,7-18-2016,0.21,8.5,0.0187,,470.0,11.0,20.8,0.011,10.34,8.54,496.5,140.0,118.9,,,0.07,,,,,,,,43.871484264,-79.06518285622,,
4529,6010402702,7-2-2014,0.58,8.39,0.009,0.18,540.0,10.0,32.0,0.01,11.24,8.43,535.0,180.0,123.4,,,0.18,,,,,,,,43.871484264,-79.06518285622,,
4530,6010402702,7-20-2011,0.32,8.49,0.043,0.11,449.0,30.9,19.0,0.001,10.04,8.31,516.0,240.0,117.1,,,0.109,,498.0,,,,,,43.871484264,-79.06518285622,,
4531,6010402702,7-20-2015,0.22,8.4,0.015,,522.0,3.0,28.2,0.004,7.64,8.35,524.0,230.0,86.2,,,0.17,,,,,,,,43.871484264,-79.06518285622,,
4532,6010402702,7-20-2020,0.38,8.4,0.0371,,528.0,14.0,34.4,0.006,9.56,8.35,519.0,130.0,109.4,,,0.26,2.6,,,,,,,43.871484264,-79.06518285622,,
4533,6010402702,7-22-2013,0.28,8.43,0.023,0.111,509.0,9.6,23.5,0.001,10.38,8.12,490.0,235.0,109.3,,,0.11,,541.0,,,,,,43.871484264,-79.06518285622,,
4534,6010402702,7-22-2019,0.4,8.4,0.0197,,524.0,5.0,36.3,0.003,10.36,8.46,534.0,170.0,115.5,,,0.15,,,,,,,,43.871484264,-79.06518285622,,
4535,6010402702,7-23-2018,1.05,8.4,0.0585,,564.0,31.0,51.7,0.006,9.53,8.32,568.0,180.0,103.5,,,0.25,,,,,,,,43.871484264,-79.06518285622,,
4536,6010402702,7-25-2012,0.24,8.47,0.018,0.142,456.0,9.2,17.9,0.004,11.39,7.99,451.0,260.0,125.6,,,0.138,,491.0,,,,,,43.871484264,-79.06518285622,,
4537,6010402702,7-6-2018,0.28,8.5,0.036,0.18,460.0,7.4,35.8,0.007,10.72,8.56,498.7,125.0,124.1,,,0.17,,,,,,,575.0,43.871484264,-79.06518285622,,
4538,6010402702,8-16-2016,0.26,8.4,0.026,0.094,461.0,46.4,29.1,0.006,8.77,8.48,510.0,320.0,98.8,,,0.088,,530.0,,,,,,43.871484264,-79.06518285622,,
4539,6010402702,8-17-2015,0.2,8.4,0.0178,,503.0,4.0,21.3,0.011,10.03,8.43,508.0,150.0,112.4,,,0.16,,,,,,,,43.871484264,-79.06518285622,,
4540,6010402702,8-17-2018,0.43,8.3,0.079,0.2,466.0,43.3,42.2,0.011,8.43,8.31,492.9,120.0,95.6,,,0.19,,,,,,,556.0,43.871484264,-79.06518285622,,
4541,6010402702,8-19-2013,0.2,8.4,0.015,0.103,479.0,6.4,20.3,0.002,12.5,8.32,467.0,220.0,128.5,,,0.101,,514.0,,,,,,43.871484264,-79.06518285622,,
4542,6010402702,8-19-2014,0.24,8.4,0.012,0.149,552.0,4.9,35.1,0.001,12.73,8.26,557.0,255.0,124.8,,,0.149,,615.0,,,,,,43.871484264,-79.06518285622,,
4543,6010402702,8-19-2019,0.42,8.4,0.0227,,516.0,5.0,34.4,0.003,10.43,8.49,523.0,100.0,116.5,,,0.19,,,,,,,,43.871484264,-79.06518285622,,
4544,6010402702,8-20-2018,0.59,8.4,0.0364,,579.0,21.0,46.3,0.002,9.92,8.59,568.0,180.0,107.6,,,0.2,,,,,,,,43.871484264,-79.06518285622,,
4545,6010402702,8-21-2015,0.39,8.5,0.0442,,533.0,18.0,31.6,0.005,11.83,7.43,,120.0,159.7,,,0.21,,,,,,,,43.871484264,-79.06518285622,,
4546,6010402702,8-21-2017,0.21,8.4,0.0158,,525.0,10.0,25.4,0.011,11.36,7.28,527.0,210.0,120.9,,,0.18,,,,,,,,43.871484264,-79.06518285622,,
4547,6010402702,8-22-2012,0.17,8.49,0.008,0.081,479.0,5.4,19.4,0.001,13.19,8.36,466.0,240.0,135.0,,,0.08,,508.0,,,,,,43.871484264,-79.06518285622,,
4548,6010402702,8-22-2016,0.2,8.4,0.0118,,469.0,4.0,18.8,0.011,13.71,8.75,466.8,200.0,146.4,,,0.07,,,,,,,,43.871484264,-79.06518285622,,
4549,6010402702,8-23-2011,0.21,8.41,0.014,0.078,486.0,10.3,20.6,0.001,11.44,8.43,474.0,315.0,114.7,,,0.078,,535.0,,,,,,43.871484264,-79.06518285622,,
4550,6010402702,8-24-2010,0.31,8.54,0.024,0.208,502.0,8.3,21.2,0.003,11.49,8.28,494.0,250.0,124.3,,,0.205,,541.0,,,,,,43.871484264,-79.06518285622,,
4551,6010402702,8-24-2020,0.47,8.4,0.0465,,496.0,15.0,29.5,0.002,10.3,8.4,497.0,195.0,111.5,,,0.15,2.5,,,,,,,43.871484264,-79.06518285622,,
4552,6010402702,8-28-2019,0.43,8.3,0.05,0.26,509.0,55.7,32.4,0.004,8.79,8.17,519.0,145.0,90.4,,,0.26,,,,,,,576.0,43.871484264,-79.06518285622,,
4553,6010402702,8-3-2017,0.33,8.4,0.036,0.27,498.0,9.2,37.0,0.005,13.43,8.47,524.0,190.0,152.7,,,0.26,,,,,,,608.0,43.871484264,-79.06518285622,,
4554,6010402702,8-5-2020,0.88,8.3,0.103,0.16,531.0,55.0,46.7,0.004,9.04,8.22,541.0,200.0,96.3,,,0.16,,,,,,,638.0,43.871484264,-79.06518285622,,
4555,6010402702,8-7-2018,0.5,8.4,0.087,0.22,514.0,58.9,47.3,0.009,9.03,8.4,526.0,150.0,104.4,,,0.21,,,,,,,615.0,43.871484264,-79.06518285622,,
4556,6010402702,9-11-2019,1.83,8.2,0.319,0.23,521.0,241.0,43.1,0.012,8.84,8.24,445.0,130.0,91.7,,,0.21,,,,,,,615.0,43.871484264,-79.06518285622,,
4557,6010402702,9-18-2017,0.25,8.4,0.0143,,506.0,5.0,23.7,0.011,14.16,8.57,507.0,115.0,146.8,,,0.19,,,,,,,,43.871484264,-79.06518285622,,
4558,6010402702,9-19-2016,0.96,8.4,0.133,,482.0,6.0,18.5,0.011,12.9,8.74,461.0,210.0,133.3,,,0.19,,,,,,,,43.871484264,-79.06518285622,,
4559,6010402702,9-20-2011,0.54,8.32,0.077,0.301,465.0,58.3,20.0,0.003,11.67,8.37,472.0,250.0,112.0,,,0.298,,515.0,,,,,,43.871484264,-79.06518285622,,
4560,6010402702,9-21-2010,0.29,8.33,0.025,0.246,508.0,5.6,23.5,0.003,11.47,8.1,502.0,240.0,106.0,,,0.243,,537.0,,,,,,43.871484264,-79.06518285622,,
4561,6010402702,9-21-2015,0.2,8.4,0.0237,,510.0,8.0,22.9,0.011,11.14,8.56,519.0,235.0,106.5,,,0.21,,,,,,,,43.871484264,-79.06518285622,,
4562,6010402702,9-21-2020,0.28,8.4,0.0164,,520.0,10.0,29.3,0.003,11.81,8.27,508.0,45.0,103.1,,,0.19,2.0,,,,,,,43.871484264,-79.06518285622,,
4563,6010402702,9-22-2014,0.52,8.4,0.065,0.237,548.0,38.4,36.2,0.005,14.54,8.16,530.0,325.0,138.7,,,0.232,,608.0,,,,,,43.871484264,-79.06518285622,,
4564,6010402702,9-23-2013,0.99,8.4,0.107,0.241,520.0,25.9,25.5,0.003,11.29,7.98,513.0,245.0,102.2,,,0.238,,589.0,,,,,,43.871484264,-79.06518285622,,
4565,6010402702,9-23-2019,1.09,8.3,0.0601,,521.0,7.0,31.5,0.044,9.19,8.18,551.0,150.0,98.8,,,0.38,,,,,,,,43.871484264,-79.06518285622,,
4566,6010402702,9-25-2018,0.77,8.1,0.0894,,514.0,14.0,36.1,0.031,7.06,8.09,515.0,190.0,68.9,,,0.32,,,,,,,,43.871484264,-79.06518285622,,
4567,6010402702,9-26-2012,0.27,8.36,0.021,0.275,529.0,5.8,27.4,0.008,14.76,8.13,522.0,220.0,140.3,,,0.267,,577.0,,,,,,43.871484264,-79.06518285622,,
4568,6010402702,9-30-2015,0.51,8.4,0.0756,,529.0,23.0,30.7,0.005,9.44,8.34,522.0,270.0,102.9,,,0.25,,,,,,,,43.871484264,-79.06518285622,,
4569,6010403702,1-18-2016,0.43,8.2,0.015,,1010.0,4.0,142.0,0.011,11.68,8.52,1019.0,360.0,80.1,,,1.23,,,,,,,,43.93716151406,-79.20343035635,,
4570,6010403702,1-19-2015,0.89,8.1,0.034,1.17,3600.0,6.5,1030.0,0.024,27.02,8.53,3769.0,245.0,188.1,,,1.15,,3580.0,,,,,,43.93716151406,-79.20343035635,,
4571,6010403702,1-20-2014,0.49,8.3,0.043,1.27,1320.0,33.2,256.0,0.011,13.77,8.89,448.0,300.0,94.8,,,1.26,,1470.0,,,,,,43.93716151406,-79.20343035635,,
4572,6010403702,1-20-2020,0.83,8.1,0.0234,,1070.0,2.0,184.0,0.016,14.22,8.36,1088.0,190.0,97.8,,,1.3,,,,,,,,43.93716151406,-79.20343035635,,
4573,6010403702,1-21-2019,0.53,8.2,0.0214,,1180.0,3.0,197.0,0.006,,,,200.0,,,,1.37,,,,,,,,43.93716151406,-79.20343035635,,
4574,6010403702,1-22-2013,0.34,8.14,0.018,1.49,887.0,1.8,102.0,0.003,18.46,7.94,889.0,210.0,126.7,,,1.49,,989.0,,,,,,43.93716151406,-79.20343035635,,
4575,6010403702,1-22-2018,0.83,8.2,0.0195,,1370.0,2.0,283.0,0.022,13.32,8.04,1414.0,470.0,91.6,,,1.11,,,,,,,,43.93716151406,-79.20343035635,,
4576,6010403702,1-24-2012,0.55,8.17,0.079,1.11,862.0,24.4,142.0,0.025,18.18,8.14,806.0,380.0,124.7,,,1.08,,916.0,,,,,,43.93716151406,-79.20343035635,,
4577,6010403702,1-26-2011,0.36,8.09,0.028,1.26,2090.0,8.8,468.0,0.013,14.61,8.19,1899.0,235.0,100.4,,,1.25,,2070.0,,,,,,43.93716151406,-79.20343035635,,
4578,6010403702,10-17-2016,0.51,8.1,0.0339,,620.0,2.0,60.1,0.026,9.11,8.71,1057.0,260.0,90.6,,,0.3,,,,,,,,43.93716151406,-79.20343035635,,
4579,6010403702,10-19-2010,0.62,8.25,0.027,0.752,737.0,3.9,72.1,0.005,16.15,8.11,721.0,85.0,131.3,,,0.747,,802.0,,,,,,43.93716151406,-79.20343035635,,
4580,6010403702,10-19-2015,0.33,8.4,0.018,,745.0,2.0,74.0,0.011,13.19,8.42,752.0,190.0,101.2,,,0.51,,,,,,,,43.93716151406,-79.20343035635,,
4581,6010403702,10-21-2013,0.48,8.3,0.022,0.515,702.0,1.9,70.0,0.004,13.49,8.27,701.0,230.0,118.7,,,0.511,,781.0,,,,,,43.93716151406,-79.20343035635,,
4582,6010403702,10-21-2014,0.53,8.2,0.05,0.521,694.0,9.3,67.1,0.007,11.7,7.92,698.0,200.0,101.9,,,0.514,,765.0,,,,,,43.93716151406,-79.20343035635,,
4583,6010403702,10-21-2019,0.74,8.2,0.0184,,818.0,20.0,101.0,0.004,11.79,8.11,805.0,240.0,98.0,,,0.59,,,,,,,,43.93716151406,-79.20343035635,,
4584,6010403702,10-22-2018,0.58,8.3,0.0181,,821.0,2.0,97.0,0.004,12.46,6.87,802.0,250.0,97.9,,,0.53,,,,,,,,43.93716151406,-79.20343035635,,
4585,6010403702,10-23-2017,0.44,8.3,0.0175,,734.0,7.0,76.0,0.011,10.65,8.24,797.0,270.0,97.6,,,0.42,,,,,,,,43.93716151406,-79.20343035635,,
4586,6010403702,10-25-2012,0.31,8.23,0.024,0.627,733.0,2.6,72.6,0.028,15.61,8.14,753.0,180.0,141.0,,,0.599,,821.0,,,,,,43.93716151406,-79.20343035635,,
4587,6010403702,10-26-2011,0.65,8.12,0.076,0.693,580.0,12.3,55.9,0.011,13.0,7.95,587.0,380.0,111.2,,,0.682,,645.0,,,,,,43.93716151406,-79.20343035635,,
4588,6010403702,10-27-2020,0.82,8.3,0.0565,,815.0,7.0,96.1,0.004,20.17,7.97,877.0,250.0,165.2,,,0.44,4.4,,,,,,,43.93716151406,-79.20343035635,,
4589,6010403702,11-18-2013,0.74,8.2,0.093,0.635,598.0,17.7,69.4,0.01,12.35,7.87,599.0,290.0,103.4,,,0.625,,679.0,,,,,,43.93716151406,-79.20343035635,,
4590,6010403702,11-18-2014,0.39,8.2,0.024,0.882,1760.0,5.6,395.0,0.013,24.12,7.75,81.0,240.0,167.1,,,0.869,,1850.0,,,,,,43.93716151406,-79.20343035635,,
4591,6010403702,11-19-2018,0.75,8.1,0.0186,,921.0,2.0,121.0,0.009,13.82,7.29,924.0,300.0,96.8,,,1.13,,,,,,,,43.93716151406,-79.20343035635,,
4592,6010403702,11-20-2012,0.37,8.28,0.013,0.87,758.0,1.8,72.1,0.004,20.04,8.07,775.0,275.0,152.4,,,0.866,,843.0,,,,,,43.93716151406,-79.20343035635,,
4593,6010403702,11-20-2017,0.79,8.3,0.023,,764.0,3.0,79.4,0.011,13.98,8.24,773.0,370.0,99.6,,,0.66,,,,,,,,43.93716151406,-79.20343035635,,
4594,6010403702,11-21-2016,0.34,8.3,0.0165,,736.0,2.0,66.4,0.011,15.14,8.76,768.0,210.0,108.2,,,0.45,,,,,,,,43.93716151406,-79.20343035635,,
4595,6010403702,11-23-2011,0.54,8.18,0.087,0.889,1040.0,16.0,178.0,0.009,11.5,8.67,988.0,290.0,86.8,,,0.88,,1150.0,,,,,,43.93716151406,-79.20343035635,,
4596,6010403702,11-23-2015,0.32,8.4,0.0149,,813.0,2.0,83.1,0.012,14.82,8.3,813.0,140.0,105.2,,,0.77,,,,,,,,43.93716151406,-79.20343035635,,
4597,6010403702,11-23-2020,0.87,8.3,0.0416,,824.0,64.0,97.8,0.009,14.23,8.41,808.0,320.0,100.9,,,0.64,3.3,,,,,,,43.93716151406,-79.20343035635,,
4598,6010403702,11-24-2010,0.47,8.28,0.019,0.809,745.0,2.9,67.6,0.005,14.46,8.14,733.0,240.0,108.2,,,0.804,,814.0,,,,,,43.93716151406,-79.20343035635,,
4599,6010403702,11-25-2019,,,,,,,,,13.41,8.74,919.0,400.0,97.2,,,,,,,,,,,43.93716151406,-79.20343035635,,
4600,6010403702,12-10-2018,0.53,8.1,0.0273,,957.0,3.0,138.0,0.012,14.01,6.84,971.0,250.0,96.7,,,1.41,,,,,,,,43.93716151406,-79.20343035635,,
4601,6010403702,12-10-2019,1.12,8.1,0.086,,938.0,35.0,161.0,0.008,13.45,8.03,953.0,370.0,96.0,,,1.11,,,,,,,,43.93716151406,-79.20343035635,,
4602,6010403702,12-11-2012,0.37,8.21,0.016,1.02,844.0,3.4,101.0,0.005,19.34,7.86,862.0,260.0,133.2,,,1.02,,926.0,,,,,,43.93716151406,-79.20343035635,,
4603,6010403702,12-11-2017,0.6,8.3,0.0259,,849.0,2.0,89.6,0.011,7.14,8.76,718.0,90.0,50.2,,,0.87,,,,,,,,43.93716151406,-79.20343035635,,
4604,6010403702,12-12-2016,0.55,8.3,0.0156,,949.0,6.0,132.0,0.005,14.21,8.65,981.0,150.0,99.8,,,0.78,,,,,,,,43.93716151406,-79.20343035635,,
4605,6010403702,12-13-2011,0.31,8.15,0.012,1.45,783.0,3.1,82.5,0.005,16.14,8.26,811.0,200.0,113.3,,,1.44,,882.0,,,,,,43.93716151406,-79.20343035635,,
4606,6010403702,12-14-2015,0.37,8.3,0.0127,,762.0,12.0,75.7,0.011,11.79,8.19,765.0,140.0,97.9,,,0.8,,,,,,,,43.93716151406,-79.20343035635,,
4607,6010403702,12-15-2014,0.31,8.2,0.018,0.864,1050.0,3.7,163.0,0.006,21.46,8.75,1062.0,190.0,148.4,,,0.858,,1150.0,,,,,,43.93716151406,-79.20343035635,,
4608,6010403702,12-16-2010,0.41,8.07,0.033,1.26,1410.0,12.1,258.0,0.007,24.21,8.19,1431.0,250.0,168.6,,,1.25,,1440.0,,,,,,43.93716151406,-79.20343035635,,
4609,6010403702,12-16-2013,0.36,8.2,0.015,1.2,954.0,2.3,131.0,0.004,18.62,8.2,83.0,290.0,129.0,,,1.2,,1080.0,,,,,,43.93716151406,-79.20343035635,,
4610,6010403702,12-8-2020,0.65,8.2,0.0265,,1080.0,2.0,161.0,0.008,16.24,8.43,963.0,80.0,112.8,,,1.25,3.7,,,,,,,43.93716151406,-79.20343035635,,
4611,6010403702,2-16-2016,0.36,8.2,0.0134,,1010.0,11.0,132.0,0.011,14.33,7.87,1030.0,80.0,98.2,,,1.26,,,,,,,,43.93716151406,-79.20343035635,,
4612,6010403702,2-19-2014,0.24,8.1,0.011,1.13,1680.0,5.7,370.0,0.011,19.01,8.25,1771.0,305.0,128.2,,,1.12,,1790.0,,,,,,43.93716151406,-79.20343035635,,
4613,6010403702,2-20-2015,0.4,8.2,0.034,1.26,936.0,7.1,126.0,0.011,15.72,7.66,973.0,260.0,108.0,,,1.25,,1040.0,,,,,,43.93716151406,-79.20343035635,,
4614,6010403702,2-20-2018,1.71,8.1,0.141,,1140.0,34.0,267.0,0.018,13.16,7.83,1172.0,250.0,90.4,,,0.77,,,,,,,,43.93716151406,-79.20343035635,,
4615,6010403702,2-22-2012,0.31,8.22,0.017,1.25,1880.0,8.6,434.0,0.007,18.14,8.36,1863.0,175.0,126.0,,,1.24,,1920.0,,,,,,43.93716151406,-79.20343035635,,
4616,6010403702,2-23-2011,0.4,8.08,0.022,1.48,1230.0,4.7,202.0,0.011,15.14,8.31,1241.0,390.0,104.0,,,1.47,,1270.0,,,,,,43.93716151406,-79.20343035635,,
4617,6010403702,2-24-2020,0.55,8.0,0.0234,,1190.0,2.0,218.0,0.008,13.57,7.82,1222.0,100.0,93.6,,,1.11,,,,,,,,43.93716151406,-79.20343035635,,
4618,6010403702,2-25-2019,1.81,8.2,0.0634,,1600.0,6.0,388.0,0.026,13.23,7.05,1607.0,300.0,91.4,,,1.15,,,,,,,,43.93716151406,-79.20343035635,,
4619,6010403702,2-26-2013,0.67,8.16,0.022,1.25,1410.0,4.1,285.0,0.015,18.3,7.72,1453.0,300.0,125.8,,,1.24,,1490.0,,,,,,43.93716151406,-79.20343035635,,
4620,6010403702,3-14-2016,1.76,8.3,0.357,,737.0,196.0,95.7,0.011,12.27,7.96,443.0,350.0,91.8,,,1.07,,,,,,,,43.93716151406,-79.20343035635,,
4621,6010403702,3-17-2014,0.52,8.3,0.04,1.27,1550.0,5.8,314.0,0.006,15.23,7.88,1560.0,220.0,105.0,,,1.26,,1630.0,,,,,,43.93716151406,-79.20343035635,,
4622,6010403702,3-19-2018,0.57,8.3,0.0195,,1070.0,2.0,179.0,0.011,14.27,8.36,1117.0,280.0,98.1,,,0.87,,,,,,,,43.93716151406,-79.20343035635,,
